Year,Name,Position,Age,Height (in),Weight (lbs),RushYds,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs,Team,Team (Abbr),Team Points Scored,Team Points Allowed,Team Total Yards,Team Pass Attempts,Team Passing Yards,Team PassingTDs,Team Rush Attempts,Team Rushing Yards,Team Rushing TDs,Team First Downs,Team Turnovers,Team RZSP,Team Offensive Efficiency,Team Passing Efficiency,Team Rushing Efficiency,Team Turnover Rate,Catch%,YardsPerReception,YardsPerTarget,YACPerReception,TDperReception,TDperTarget,YardsPerRush,TDperRush,TotalYardsPerTouch,TotalTDsPerTouch,TeamPassingYardsPerAttempt,TeamRushingYardsPerAttempt,TeamPassingTDPercentage,TeamRushingTDPercentage,TeamYardsPerPlay,TeamPointsPerYard
2020,Brian Hill,RB,25,73,219,465,100,1,25,199,0,30,167,664,1,Falcons,ATL,396.0,414.0,5895.0,628.0,4363.0,27.0,409.0,1532.0,13.0,366.0,18.0,0.5345,0.067176,6.947452,3.745721,0.017358,0.8333333333333334,7.96,6.633333333333334,6.68,0.0,0.0,4.65,0.01,5.312,0.008,6.947452229299363,3.745721271393643,0.042993630573248405,0.03178484107579462,5.68466730954677,0.06717557251908397
2015,Brian Quick,WR,26,75,218,0,0,0,10,102,0,32,42,102,0,Rams,SL,280.0,330.0,4761.0,473.0,2805.0,11.0,429.0,1956.0,16.0,241.0,21.0,0.5278,0.058811,5.930233,4.559441,0.023282,0.3125,10.2,3.1875,4.2,0.0,0.0,0.0,0.0,10.2,0.0,5.930232558139535,4.559440559440559,0.023255813953488372,0.037296037296037296,5.278270509977827,0.058811174123083385
2016,Brian Quick,WR,27,75,218,0,0,0,41,564,3,79,181,564,3,Rams,LA,224.0,394.0,4203.0,536.0,2951.0,14.0,375.0,1252.0,9.0,245.0,29.0,0.4706,0.053295,5.505597,3.338667,0.031833,0.5189873417721519,13.75609756097561,7.139240506329114,4.414634146341464,0.07317073170731707,0.0379746835443038,0.0,0.0,13.75609756097561,0.07317073170731707,5.505597014925373,3.3386666666666667,0.026119402985074626,0.024,4.613611416026345,0.05329526528669998
2017,Brian Quick,WR,28,75,218,0,0,0,6,76,0,8,28,76,0,Commanders,WAS,342.0,388.0,5199.0,540.0,3751.0,27.0,401.0,1448.0,10.0,278.0,27.0,0.5435,0.065782,6.82,3.610973,0.028693,0.75,12.666666666666666,9.5,4.666666666666667,0.0,0.0,0.0,0.0,12.666666666666666,0.0,6.946296296296296,3.6109725685785534,0.05,0.02493765586034913,5.524973432518597,0.06578188113098672
2018,Brian Quick,WR,29,75,215,0,0,0,3,18,0,3,1,18,0,Commanders,WAS,281.0,359.0,4795.0,509.0,3021.0,16.0,414.0,1774.0,12.0,280.0,19.0,0.525,0.058603,5.492727,4.285024,0.020585,1.0,6.0,6.0,0.3333333333333333,0.0,0.0,0.0,0.0,6.0,0.0,5.9351669941060905,4.285024154589372,0.03143418467583497,0.028985507246376812,5.1950162513542795,0.05860271115745568
2015,Brice Butler,WR,25,75,215,0,0,0,12,258,0,26,103,258,0,Cowboys,DAL,275.0,374.0,5361.0,528.0,3471.0,16.0,408.0,1890.0,8.0,307.0,33.0,0.44439999999999996,0.051296,6.573864,4.632353,0.035256,0.46153846153846156,21.5,9.923076923076923,8.583333333333334,0.0,0.0,0.0,0.0,21.5,0.0,6.573863636363637,4.632352941176471,0.030303030303030304,0.0196078431372549,5.727564102564102,0.05129639992538706
2015,Brice Butler,WR,25,75,215,0,0,0,12,258,0,26,103,258,0,Raiders,OAK,359.0,399.0,5336.0,605.0,3879.0,34.0,370.0,1457.0,7.0,300.0,24.0,0.6098,0.067279,6.41157,3.937838,0.024615,0.46153846153846156,21.5,9.923076923076923,8.583333333333334,0.0,0.0,0.0,0.0,21.5,0.0,6.411570247933884,3.937837837837838,0.05619834710743802,0.01891891891891892,5.472820512820513,0.06727886056971515
2016,Brice Butler,WR,26,75,210,0,0,0,16,219,3,32,24,219,3,Cowboys,DAL,421.0,306.0,6027.0,483.0,3631.0,25.0,499.0,2396.0,24.0,358.0,15.0,0.6557,0.069852,7.517598,4.801603,0.015275,0.5,13.6875,6.84375,1.5,0.1875,0.09375,0.0,0.0,13.6875,0.1875,7.5175983436853,4.801603206412826,0.051759834368530024,0.04809619238476954,6.137474541751527,0.06985233117637299
2017,Brice Butler,WR,27,75,220,0,0,0,15,317,3,25,77,317,3,Cowboys,DAL,354.0,332.0,5311.0,493.0,3141.0,22.0,480.0,2170.0,18.0,314.0,22.0,0.5962,0.066654,6.371197,4.520833,0.02261,0.6,21.133333333333333,12.68,5.133333333333334,0.2,0.12,0.0,0.0,21.133333333333333,0.2,6.371196754563894,4.520833333333333,0.04462474645030426,0.0375,5.4583761562178825,0.0666541141028055
2018,Brice Butler,WR,28,75,220,0,0,0,6,60,1,10,-1,60,1,Dolphins,MIA,319.0,433.0,4638.0,455.0,2900.0,26.0,371.0,1738.0,7.0,252.0,23.0,0.5161,0.06878,6.373626,4.684636,0.027845,0.6,10.0,6.0,-0.16666666666666666,0.16666666666666666,0.1,0.0,0.0,10.0,0.16666666666666666,6.373626373626373,4.684636118598383,0.05714285714285714,0.018867924528301886,5.61501210653753,0.06877964639931004
2015,Brittan Golden,WR,27,71,186,0,0,0,1,5,0,1,0,5,0,Cardinals,ARZ,489.0,313.0,6533.0,562.0,4616.0,35.0,452.0,1917.0,16.0,373.0,24.0,0.6,0.074851,8.213523,4.24115,0.023669,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.213523131672599,4.241150442477876,0.06227758007117438,0.035398230088495575,6.442800788954635,0.07485075769171896
2016,Brittan Golden,WR,28,71,186,0,0,0,8,82,1,14,16,82,1,Cardinals,ARI,418.0,362.0,5868.0,646.0,4136.0,28.0,399.0,1732.0,20.0,368.0,28.0,0.6481,0.071234,6.402477,4.340852,0.026794,0.5714285714285714,10.25,5.857142857142857,2.0,0.125,0.07142857142857142,0.0,0.0,10.25,0.125,6.402476780185759,4.340852130325815,0.043343653250773995,0.05012531328320802,5.615311004784689,0.07123381049761418
2017,Brittan Golden,WR,29,71,186,0,0,0,5,70,0,9,48,70,0,Cardinals,ARI,295.0,361.0,5026.0,598.0,3640.0,21.0,409.0,1386.0,6.0,310.0,25.0,0.4167,0.058695,6.086957,3.388753,0.024826,0.5555555555555556,14.0,7.777777777777778,9.6,0.0,0.0,0.0,0.0,14.0,0.0,6.086956521739131,3.388753056234719,0.03511705685618729,0.014669926650366748,4.991062562065541,0.05869478710704337
2021,Brock Wright,TE,23,77,255,0,0,0,12,117,2,17,64,117,2,Lions,DET,325.0,467.0,5484.0,593.0,3598.0,23.0,427.0,1886.0,12.0,329.0,23.0,0.4667,0.059263,6.067454,4.416862,0.022549,0.7058823529411765,9.75,6.882352941176471,5.333333333333333,0.16666666666666666,0.11764705882352941,0.0,0.0,9.75,0.16666666666666666,6.0674536256323774,4.416861826697892,0.0387858347386172,0.02810304449648712,5.376470588235295,0.05926331145149526
2022,Brock Wright,TE,24,77,255,0,0,0,18,216,4,24,165,216,4,Lions,DET,453.0,427.0,6460.0,588.0,4281.0,29.0,480.0,2179.0,23.0,376.0,15.0,0.6618,0.070124,7.280612,4.539583,0.014045,0.75,12.0,9.0,9.166666666666666,0.2222222222222222,0.16666666666666666,0.0,0.0,12.0,0.2222222222222222,7.280612244897959,4.539583333333334,0.04931972789115646,0.04791666666666667,6.048689138576779,0.07012383900928792
2023,Brock Wright,TE,25,77,255,0,0,0,13,91,1,14,49,91,1,Lions,DET,461.0,395.0,6712.0,606.0,4401.0,30.0,500.0,2311.0,27.0,375.0,23.0,0.6667000000000001,0.068683,7.262376,4.622,0.020796,0.9285714285714286,7.0,6.5,3.769230769230769,0.07692307692307693,0.07142857142857142,0.0,0.0,7.0,0.07692307692307693,7.262376237623762,4.622,0.04950495049504951,0.054,6.06871609403255,0.06868295589988081
2015,Bruce Ellington,WR,25,69,197,7,1,0,13,153,0,19,110,160,0,49ers,SF,238.0,387.0,4860.0,526.0,3316.0,16.0,390.0,1544.0,7.0,261.0,17.0,0.4359,0.048971,6.304183,3.958974,0.018559,0.6842105263157895,11.76923076923077,8.052631578947368,8.461538461538462,0.0,0.0,7.0,0.0,11.428571428571429,0.0,6.304182509505703,3.958974358974359,0.030418250950570342,0.017948717948717947,5.3056768558951966,0.04897119341563786
2017,Bruce Ellington,WR,26,69,200,17,3,0,29,330,2,54,128,347,2,Texans,HOU,338.0,436.0,5120.0,525.0,3278.0,28.0,448.0,1842.0,8.0,313.0,28.0,0.5238,0.066016,6.24381,4.111607,0.028777,0.5370370370370371,11.379310344827585,6.111111111111111,4.413793103448276,0.06896551724137931,0.037037037037037035,5.666666666666667,0.0,10.84375,0.0625,6.2438095238095235,4.111607142857143,0.05333333333333334,0.017857142857142856,5.26207605344296,0.066015625
2018,Bruce Ellington,WR,27,69,200,2,1,0,31,224,1,42,106,226,1,Lions,DET,324.0,360.0,5236.0,574.0,3576.0,22.0,404.0,1660.0,11.0,325.0,19.0,0.5306000000000001,0.061879,6.229965,4.108911,0.019427,0.7380952380952381,7.225806451612903,5.333333333333333,3.4193548387096775,0.03225806451612903,0.023809523809523808,2.0,0.0,7.0625,0.03125,6.229965156794425,4.108910891089109,0.03832752613240418,0.027227722772277228,5.3537832310838445,0.061879297173414824
2015,Bruce Miller,RB,28,74,248,14,6,1,10,135,0,13,102,149,1,49ers,SF,238.0,387.0,4860.0,526.0,3316.0,16.0,390.0,1544.0,7.0,261.0,17.0,0.4359,0.048971,6.304183,3.958974,0.018559,0.7692307692307693,13.5,10.384615384615385,10.2,0.0,0.0,2.3333333333333335,0.16666666666666666,9.3125,0.0625,6.304182509505703,3.958974358974359,0.030418250950570342,0.017948717948717947,5.3056768558951966,0.04897119341563786
2020,Bruce Miller,RB,29,74,248,0,0,0,1,2,0,2,4,2,0,Jaguars,JAX,306.0,492.0,5218.0,616.0,3699.0,25.0,337.0,1519.0,9.0,310.0,25.0,0.6,0.058643,6.00487,4.507418,0.026233,0.5,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,6.00487012987013,4.507418397626113,0.040584415584415584,0.026706231454005934,5.475341028331584,0.05864315829819854
2020,Bryan Edwards,WR,22,75,215,0,0,0,11,193,1,15,76,193,1,Raiders,LV,434.0,478.0,6133.0,551.0,4217.0,28.0,457.0,1916.0,20.0,359.0,26.0,0.5424,0.070765,7.653358,4.19256,0.025794,0.7333333333333333,17.545454545454547,12.866666666666667,6.909090909090909,0.09090909090909091,0.06666666666666667,0.0,0.0,17.545454545454547,0.09090909090909091,7.653357531760435,4.192560175054704,0.050816696914700546,0.0437636761487965,6.084325396825397,0.07076471547366704
2021,Bryan Edwards,WR,23,75,215,0,1,0,34,571,3,59,190,571,3,Raiders,LV,374.0,439.0,6184.0,628.0,4567.0,23.0,414.0,1617.0,14.0,349.0,24.0,0.49229999999999996,0.060479,7.272293,3.905797,0.023033,0.576271186440678,16.794117647058822,9.677966101694915,5.588235294117647,0.08823529411764706,0.05084745762711865,0.0,0.0,16.314285714285713,0.08571428571428572,7.272292993630574,3.9057971014492754,0.03662420382165605,0.033816425120772944,5.934740882917467,0.06047865459249677
2022,Bryan Edwards,WR,24,75,215,0,0,0,3,15,0,5,9,15,0,Chiefs,KC,496.0,369.0,7032.0,651.0,5062.0,41.0,417.0,1970.0,18.0,408.0,23.0,0.7108,0.070535,7.77573,4.724221,0.021536,0.6,5.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,7.775729646697388,4.724220623501199,0.0629800307219662,0.04316546762589928,6.584269662921348,0.07053469852104664
2015,Bryan Walters,WR,28,72,195,0,0,0,32,368,1,46,124,368,1,Jaguars,JAX,376.0,448.0,5581.0,607.0,4108.0,35.0,354.0,1473.0,5.0,313.0,28.0,0.537,0.067371,6.76771,4.161017,0.029136,0.6956521739130435,11.5,8.0,3.875,0.03125,0.021739130434782608,0.0,0.0,11.5,0.03125,6.7677100494233935,4.161016949152542,0.057660626029654036,0.014124293785310734,5.807492195629552,0.06737143881024905
2016,Bryan Walters,WR,29,72,195,4,1,0,24,231,2,34,97,235,2,Jaguars,JAX,318.0,400.0,5359.0,626.0,3728.0,24.0,392.0,1631.0,8.0,321.0,29.0,0.6,0.059339,5.955272,4.160714,0.028487,0.7058823529411765,9.625,6.794117647058823,4.041666666666667,0.08333333333333333,0.058823529411764705,4.0,0.0,9.4,0.08,5.955271565495208,4.160714285714286,0.038338658146964855,0.02040816326530612,5.264243614931238,0.05933942899794738
2015,Bryce Brown,RB,24,72,220,72,25,1,0,0,0,2,0,72,1,Seahawks,SEA,423.0,277.0,6058.0,489.0,3790.0,34.0,501.0,2268.0,10.0,335.0,16.0,0.5556,0.069825,7.750511,4.526946,0.016162,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.04,2.88,0.04,7.750511247443763,4.526946107784431,0.06952965235173825,0.01996007984031936,6.119191919191919,0.06982502476064707
2015,Bryce Brown,RB,24,72,220,72,25,1,0,0,0,2,0,72,1,Bills,BUF,379.0,359.0,5775.0,465.0,3343.0,23.0,509.0,2432.0,19.0,297.0,19.0,0.5,0.065628,7.189247,4.777996,0.019507,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.04,2.88,0.04,7.189247311827957,4.777996070726916,0.04946236559139785,0.03732809430255403,5.929158110882957,0.06562770562770563
2019,Byron Pringle,WR,26,73,205,0,0,0,12,170,1,16,63,170,1,Chiefs,KC,451.0,308.0,6067.0,576.0,4498.0,30.0,375.0,1569.0,16.0,350.0,15.0,0.6,0.074337,7.809028,4.184,0.015773,0.75,14.166666666666666,10.625,5.25,0.08333333333333333,0.0625,0.0,0.0,14.166666666666666,0.08333333333333333,7.809027777777778,4.184,0.052083333333333336,0.042666666666666665,6.379600420609885,0.07433657491346629
2020,Byron Pringle,WR,27,73,205,0,0,0,13,160,1,17,69,160,1,Chiefs,KC,473.0,362.0,6653.0,630.0,4854.0,40.0,403.0,1799.0,13.0,397.0,16.0,0.589,0.071096,7.704762,4.46402,0.015489,0.7647058823529411,12.307692307692308,9.411764705882353,5.3076923076923075,0.07692307692307693,0.058823529411764705,0.0,0.0,12.307692307692308,0.07692307692307693,7.704761904761905,4.464019851116626,0.06349206349206349,0.03225806451612903,6.440464666021297,0.07109574627987374
2021,Byron Pringle,WR,28,73,205,0,0,0,42,568,5,60,187,568,5,Chiefs,KC,480.0,364.0,6746.0,675.0,4791.0,37.0,431.0,1955.0,16.0,419.0,25.0,0.622,0.071153,7.097778,4.535963,0.022604,0.7,13.523809523809524,9.466666666666667,4.4523809523809526,0.11904761904761904,0.08333333333333333,0.0,0.0,13.523809523809524,0.11904761904761904,7.097777777777778,4.535962877030163,0.054814814814814816,0.037122969837587005,6.099457504520796,0.07115327601541654
2022,Byron Pringle,WR,29,73,205,0,0,0,10,135,2,16,14,135,2,Bears,CHI,326.0,463.0,5233.0,377.0,2219.0,19.0,558.0,3014.0,18.0,278.0,25.0,0.56,0.062297,5.885942,5.401434,0.026738,0.625,13.5,8.4375,1.4,0.2,0.125,0.0,0.0,13.5,0.2,5.885941644562334,5.401433691756273,0.050397877984084884,0.03225806451612903,5.596791443850267,0.06229696158991019
2023,Byron Pringle,WR,30,73,205,0,0,0,14,161,0,22,31,161,0,Commanders,WAS,329.0,518.0,5317.0,636.0,3725.0,24.0,359.0,1592.0,14.0,321.0,32.0,0.6327,0.061877,5.856918,4.43454,0.032161,0.6363636363636364,11.5,7.318181818181818,2.2142857142857144,0.0,0.0,0.0,0.0,11.5,0.0,5.8569182389937104,4.4345403899721445,0.03773584905660377,0.03899721448467967,5.343718592964824,0.061876998307316154
2015,C.J. Anderson,RB,24,68,224,720,152,5,25,183,0,36,150,903,5,Broncos,DEN,355.0,296.0,5688.0,606.0,3970.0,19.0,411.0,1718.0,13.0,314.0,31.0,0.46149999999999997,0.062412,6.551155,4.180049,0.030482,0.6944444444444444,7.32,5.083333333333333,6.0,0.0,0.0,4.7368421052631575,0.03289473684210526,5.101694915254237,0.02824858757062147,6.551155115511551,4.180048661800487,0.03135313531353135,0.031630170316301706,5.592920353982301,0.062412095639943745
2016,C.J. Anderson,RB,25,68,224,437,110,4,16,128,1,25,118,565,5,Broncos,DEN,333.0,297.0,5169.0,570.0,3685.0,20.0,410.0,1484.0,11.0,290.0,25.0,0.4681,0.064423,6.464912,3.619512,0.02551,0.64,8.0,5.12,7.375,0.0625,0.04,3.9727272727272727,0.03636363636363636,4.484126984126984,0.03968253968253968,6.464912280701754,3.6195121951219513,0.03508771929824561,0.026829268292682926,5.274489795918368,0.06442251886244922
2017,C.J. Anderson,RB,26,68,224,1007,245,3,28,224,1,40,218,1231,4,Broncos,DEN,289.0,382.0,5185.0,566.0,3333.0,19.0,457.0,1852.0,8.0,297.0,34.0,0.3958,0.055738,5.888693,4.052516,0.033236,0.7,8.0,5.6,7.785714285714286,0.03571428571428571,0.025,4.110204081632653,0.012244897959183673,4.509157509157509,0.014652014652014652,5.8886925795053005,4.052516411378556,0.03356890459363958,0.0175054704595186,5.0684261974584555,0.05573770491803279
2018,C.J. Anderson,RB,27,68,224,403,67,2,5,41,1,9,43,444,3,Rams,LA,527.0,384.0,6738.0,568.0,4507.0,32.0,459.0,2231.0,23.0,401.0,19.0,0.5682,0.078213,7.934859,4.860566,0.0185,0.5555555555555556,8.2,4.555555555555555,8.6,0.2,0.1111111111111111,6.014925373134329,0.029850746268656716,6.166666666666667,0.041666666666666664,7.934859154929577,4.860566448801743,0.056338028169014086,0.05010893246187364,6.560856864654333,0.0782131196200653
2019,C.J. Anderson,RB,28,68,225,43,16,0,0,0,0,0,0,43,0,Lions,DET,341.0,423.0,5549.0,571.0,3900.0,28.0,407.0,1649.0,7.0,313.0,23.0,0.5952000000000001,0.061453,6.830123,4.051597,0.023517,0.0,0.0,0.0,0.0,0.0,0.0,2.6875,0.0,2.6875,0.0,6.830122591943958,4.051597051597051,0.04903677758318739,0.0171990171990172,5.673824130879345,0.061452513966480445
2015,C.J. Fiedorowicz,TE,24,77,265,0,0,0,17,167,1,24,76,167,1,Texans,HST,339.0,313.0,5564.0,619.0,3833.0,29.0,472.0,1731.0,7.0,335.0,20.0,0.5652,0.060927,6.192246,3.667373,0.018332,0.7083333333333334,9.823529411764707,6.958333333333333,4.470588235294118,0.058823529411764705,0.041666666666666664,0.0,0.0,9.823529411764707,0.058823529411764705,6.1922455573505655,3.667372881355932,0.046849757673667204,0.014830508474576272,5.099908340971585,0.0609273903666427
2016,C.J. Fiedorowicz,TE,25,77,265,0,0,0,54,559,4,89,213,559,4,Texans,HOU,279.0,328.0,5035.0,583.0,3176.0,15.0,456.0,1859.0,8.0,305.0,24.0,0.44,0.055412,5.447684,4.076754,0.023099,0.6067415730337079,10.351851851851851,6.280898876404494,3.9444444444444446,0.07407407407407407,0.0449438202247191,0.0,0.0,10.351851851851851,0.07407407407407407,5.447684391080617,4.076754385964913,0.025728987993138937,0.017543859649122806,4.846005774783445,0.05541211519364449
2017,C.J. Fiedorowicz,TE,26,77,265,0,0,0,14,127,0,21,31,127,0,Texans,HOU,338.0,436.0,5120.0,525.0,3278.0,28.0,448.0,1842.0,8.0,313.0,28.0,0.5238,0.066016,6.24381,4.111607,0.028777,0.6666666666666666,9.071428571428571,6.0476190476190474,2.2142857142857144,0.0,0.0,0.0,0.0,9.071428571428571,0.0,6.2438095238095235,4.111607142857143,0.05333333333333334,0.017857142857142856,5.26207605344296,0.066015625
2017,C.J. Ham,RB,24,71,235,13,7,1,7,68,0,8,89,81,1,Vikings,MIN,382.0,252.0,5710.0,527.0,3753.0,25.0,501.0,1957.0,15.0,334.0,14.0,0.5556,0.0669,7.121442,3.906188,0.013619,0.875,9.714285714285714,8.5,12.714285714285714,0.0,0.0,1.8571428571428572,0.14285714285714285,5.785714285714286,0.07142857142857142,7.121442125237191,3.906187624750499,0.04743833017077799,0.029940119760479042,5.554474708171206,0.06690017513134851
2018,C.J. Ham,RB,25,71,235,8,6,0,11,85,0,15,86,93,0,Vikings,MIN,360.0,341.0,5529.0,606.0,4036.0,30.0,357.0,1493.0,9.0,310.0,20.0,0.54,0.065111,6.660066,4.182073,0.020768,0.7333333333333333,7.7272727272727275,5.666666666666667,7.818181818181818,0.0,0.0,1.3333333333333333,0.0,5.470588235294118,0.0,6.66006600660066,4.182072829131653,0.04950495049504951,0.025210084033613446,5.741433021806854,0.06511123168746609
2021,C.J. Ham,RB,26,71,235,34,7,0,17,125,0,18,61,159,0,Vikings,MIN,425.0,426.0,6168.0,604.0,4238.0,34.0,449.0,1930.0,10.0,332.0,13.0,0.6225999999999999,0.068904,7.016556,4.298441,0.012346,0.9444444444444444,7.352941176470588,6.944444444444445,3.588235294117647,0.0,0.0,4.857142857142857,0.0,6.625,0.0,7.016556291390729,4.298440979955457,0.056291390728476824,0.022271714922048998,5.8575498575498575,0.06890402075226978
2016,C.J. Prosise,RB,22,73,220,172,30,1,17,208,0,19,130,380,1,Seahawks,SEA,354.0,292.0,5715.0,567.0,4124.0,23.0,403.0,1591.0,13.0,313.0,18.0,0.47619999999999996,0.061942,7.273369,3.947891,0.018557,0.8947368421052632,12.235294117647058,10.947368421052632,7.647058823529412,0.0,0.0,5.733333333333333,0.03333333333333333,8.085106382978724,0.02127659574468085,7.27336860670194,3.9478908188585606,0.04056437389770723,0.03225806451612903,5.891752577319588,0.06194225721784777
2017,C.J. Prosise,RB,23,73,225,23,11,0,6,87,0,11,51,110,0,Seahawks,SEA,366.0,332.0,5286.0,555.0,3657.0,34.0,409.0,1629.0,4.0,299.0,17.0,0.5556,0.06924,6.589189,3.982885,0.017635,0.5454545454545454,14.5,7.909090909090909,8.5,0.0,0.0,2.090909090909091,0.0,6.470588235294118,0.0,6.589189189189189,3.9828850855745723,0.06126126126126126,0.009779951100244499,5.483402489626556,0.06923950056753689
2018,C.J. Prosise,RB,24,73,225,-3,1,0,3,22,0,3,18,19,0,Seahawks,SEA,428.0,347.0,5653.0,427.0,3093.0,35.0,534.0,2560.0,15.0,329.0,11.0,0.6552,0.075712,7.24356,4.794007,0.011446,1.0,7.333333333333333,7.333333333333333,6.0,0.0,0.0,-3.0,0.0,4.75,0.0,7.243559718969555,4.794007490636704,0.08196721311475409,0.028089887640449437,5.882414151925078,0.07571201132142226
2019,C.J. Prosise,RB,25,73,225,72,23,1,10,76,0,12,66,148,1,Seahawks,SEA,405.0,398.0,5991.0,517.0,3791.0,31.0,481.0,2200.0,15.0,341.0,20.0,0.6462,0.067601,7.332689,4.573805,0.02004,0.8333333333333334,7.6,6.333333333333333,6.6,0.0,0.0,3.130434782608696,0.043478260869565216,4.484848484848484,0.030303030303030304,7.332688588007737,4.573804573804574,0.059961315280464215,0.031185031185031187,6.0030060120240485,0.06760140210315473
2020,C.J. Prosise,RB,26,73,225,19,10,0,5,18,1,5,26,37,1,Buccaneers,TB,492.0,355.0,6145.0,626.0,4626.0,42.0,369.0,1519.0,16.0,364.0,17.0,0.6456000000000001,0.080065,7.389776,4.116531,0.017085,1.0,3.6,3.6,5.2,0.2,0.2,1.9,0.0,2.466666666666667,0.06666666666666667,7.389776357827476,4.116531165311653,0.0670926517571885,0.04336043360433604,6.175879396984925,0.08006509357200976
2015,C.J. Spiller,RB,28,71,200,112,36,0,34,239,2,44,256,351,2,Saints,NO,408.0,476.0,6461.0,667.0,4970.0,32.0,397.0,1491.0,16.0,381.0,20.0,0.6034,0.063148,7.451274,3.755668,0.018797,0.7727272727272727,7.029411764705882,5.431818181818182,7.529411764705882,0.058823529411764705,0.045454545454545456,3.111111111111111,0.0,5.014285714285714,0.02857142857142857,7.451274362818591,3.7556675062972293,0.047976011994003,0.04030226700251889,6.072368421052632,0.06314811948614765
2016,C.J. Spiller,RB,29,71,200,18,6,0,6,50,1,12,29,68,1,Jets,NYJ,275.0,409.0,5268.0,550.0,3466.0,16.0,418.0,1802.0,10.0,291.0,34.0,0.3519,0.052202,6.301818,4.311005,0.035124,0.5,8.333333333333334,4.166666666666667,4.833333333333333,0.16666666666666666,0.08333333333333333,3.0,0.0,5.666666666666667,0.08333333333333333,6.301818181818182,4.311004784688995,0.02909090909090909,0.023923444976076555,5.4421487603305785,0.05220197418375095
2017,C.J. Spiller,RB,30,71,200,0,2,0,0,0,0,2,0,0,0,Chiefs,KC,415.0,339.0,6007.0,543.0,4104.0,26.0,405.0,1903.0,12.0,322.0,11.0,0.45280000000000004,0.069086,7.558011,4.698765,0.011603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.558011049723757,4.6987654320987655,0.04788213627992634,0.02962962962962963,6.336497890295359,0.06908606625603463
2015,C.J. Uzomah,TE,22,77,271,0,0,0,1,4,0,1,1,4,0,Bengals,CIN,419.0,279.0,5728.0,505.0,3923.0,31.0,467.0,1805.0,18.0,324.0,17.0,0.65,0.073149,7.768317,3.865096,0.01749,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.768316831683168,3.8650963597430406,0.061386138613861385,0.03854389721627409,5.893004115226337,0.07314944134078212
2016,C.J. Uzomah,TE,23,78,271,0,0,0,25,234,1,38,98,234,1,Bengals,CIN,325.0,315.0,5711.0,563.0,3942.0,18.0,446.0,1769.0,17.0,341.0,17.0,0.537,0.056908,7.001776,3.966368,0.016848,0.6578947368421053,9.36,6.157894736842105,3.92,0.04,0.02631578947368421,0.0,0.0,9.36,0.04,7.001776198934281,3.9663677130044843,0.03197158081705151,0.03811659192825112,5.6600594648166505,0.05690772194011556
