Year,Name,Position,Age,RushYDs,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs
2020,Donald Parham,TE,23,0,0,0,10,159,3,20,58,159,3
2020,Donovan Peoples-Jones,WR,21,0,0,0,14,304,2,20,81,304,2
2020,Donte Moncrief,WR,27,4,1,0,1,15,0,2,14,19,0
2020,Dontrell Hilliard,RB,25,48,9,0,1,2,0,1,1,50,0
2020,Dontrelle Inman,WR,31,0,0,0,18,163,2,28,49,163,2
2020,Drew Sample,TE,24,0,0,0,40,349,1,53,202,349,1
2020,Duke Johnson,RB,27,235,77,1,28,249,1,35,227,484,2
2020,Durham Smythe,TE,25,0,0,0,26,208,2,29,122,208,2
2020,Dwayne Washington,RB,26,15,8,0,0,0,0,0,0,15,0
2020,Elijhaa Penny,RB,27,15,6,0,2,20,0,3,17,35,0
2020,Emmanuel Sanders,WR,33,12,1,0,61,726,5,82,170,738,5
2020,Equanimeous St. Brown,WR,24,7,1,0,7,117,1,13,57,124,1
2020,Eric Ebron,TE,27,0,0,0,56,558,5,91,198,558,5
2020,Eric Saubert,TE,26,0,0,0,3,16,0,4,6,16,0
2020,Eric Tomlinson,TE,28,0,0,0,0,0,0,1,0,0,0
2020,Evan Engram,TE,26,26,6,1,63,654,1,109,285,680,2
2020,Ezekiel Elliott,RB,25,979,244,6,52,338,2,71,364,1317,8
2020,Foster Moreau,TE,23,0,0,0,7,140,2,9,54,140,2
2020,Frank Gore,RB,37,653,187,2,16,89,0,19,73,742,2
2020,Freddie Swain,WR,22,0,0,0,13,159,2,21,102,159,2
2020,Geoff Swaim,WR,27,0,0,0,9,83,1,12,35,83,1
2020,George Kittle,TE,27,17,2,0,48,634,2,63,297,651,2
2020,Gerald Everett,TE,26,2,1,1,41,417,1,62,244,419,2
2020,Giovani Bernard,RB,29,416,124,3,47,355,3,59,363,771,6
2020,Golden Tate,WR,32,0,0,0,35,388,2,52,81,388,2
2020,Greg Olsen,TE,35,0,0,0,24,239,1,37,55,239,1
2020,Greg Ward,WR,25,-4,2,0,53,419,6,79,167,415,6
2020,Gus Edwards,RB,25,723,144,6,9,129,0,13,96,852,6
2020,Harrison Bryant,TE,22,0,0,0,24,238,3,38,118,238,3
2020,Hayden Hurst,TE,27,0,0,0,56,571,6,88,258,571,6
2020,Henry Ruggs III,WR,21,49,9,0,26,452,2,43,152,501,2
2020,Hunter Henry,TE,26,0,0,0,60,613,4,93,242,613,4
2020,Hunter Renfrow,WR,25,0,0,0,56,656,2,77,355,656,2
2020,Ian Thomas,TE,24,0,0,0,20,145,1,31,80,145,1
2020,Isaiah Ford,WR,24,0,0,0,28,276,0,44,74,276,0
2020,Isaiah McKenzie,WR,25,9,10,0,30,282,5,34,193,291,5
2020,Ito Smith,RB,25,268,63,1,17,75,0,26,88,343,1
2020,J.D. McKissic,RB,27,365,85,1,80,589,2,110,507,954,3
2020,J.J. Taylor,RB,22,110,23,0,1,4,0,2,8,114,0
2020,J.K. Dobbins,RB,22,805,134,9,18,120,0,24,135,925,9
2020,Jace Sternberger,TE,24,0,0,0,12,114,1,15,67,114,1
2020,Jack Doyle,TE,30,0,0,0,23,251,3,33,92,251,3
2020,Jacob Hollister,TE,27,0,0,0,25,209,3,40,72,209,3
2020,Jaeden Graham,TE,25,0,0,0,3,25,0,5,15,25,0
2020,Jake Kumerow,WR,28,0,0,0,1,22,1,1,0,22,1
2020,Jakeem Grant,WR,28,20,3,0,36,373,1,54,177,393,1
2020,Jakobi Meyers,WR,24,9,2,0,59,729,0,81,225,738,0
2020,Jalen Guyton,WR,23,0,2,0,28,511,3,55,187,511,3
2020,Jalen Reagor,WR,21,26,4,0,31,396,1,54,175,422,1
2020,Jalen Richard,RB,27,123,22,1,19,138,0,23,100,261,1
2020,Jamaal Williams,RB,25,505,119,2,31,236,1,35,220,741,3
2020,Jamal Agnew,WR,25,33,6,0,13,89,0,20,102,122,0
2020,James Conner,RB,25,721,169,6,35,215,0,43,237,936,6
2020,James O'Shaughnessy,TE,28,0,0,0,28,262,0,38,99,262,0
2020,James Robinson,RB,22,1070,240,7,49,344,3,60,394,1414,10
2020,James Washington,WR,24,0,0,0,30,392,5,56,139,392,5
2020,James White,RB,28,121,35,2,49,375,1,62,404,496,3
2020,Jamison Crowder,WR,27,14,1,0,59,699,6,89,325,713,6
2020,Jared Cook,TE,33,0,0,0,37,504,7,60,115,504,7
2020,Jarvis Landry,WR,28,10,4,1,72,840,3,101,347,850,4
2020,Jason Croom,TE,26,0,0,0,1,3,1,1,0,3,1
2020,Jason Witten,TE,38,0,0,0,13,69,2,17,22,69,2
2020,Javon Wims,WR,26,2,1,0,6,48,1,12,5,50,1
2020,Jaydon Mickens,WR,24,0,0,0,7,58,0,10,31,58,0
2020,Jaylen Samuels,RB,24,28,9,0,9,46,0,14,62,74,0
2020,Jeff Wilson,RB,25,600,126,7,13,133,3,28,110,733,10
2020,Jeremy McNichols,RB,25,204,47,1,12,55,0,17,51,259,1
2020,Jeremy Sprinkle,TE,26,0,0,0,1,6,0,3,3,6,0
2020,Jerick McKinnon,RB,28,319,81,5,33,253,1,46,180,572,6
2020,Jerry Jeudy,WR,21,0,0,0,52,856,3,113,269,856,3
2020,Jesse James,TE,26,0,0,0,14,129,2,22,77,129,2
2020,Jimmy Graham,TE,34,0,0,0,50,456,8,76,206,456,8
2020,Joe Mixon,RB,24,428,119,3,21,138,1,26,174,566,4
2020,Joe Reed,WR,22,29,5,1,0,0,0,1,0,29,1
2020,John Brown,WR,30,0,0,0,33,458,3,52,171,458,3
2020,John Hightower,WR,24,1,1,0,10,167,0,29,59,168,0
2020,John Ross,WR,25,0,0,0,2,17,0,7,3,17,0
2020,Johnny Mundt,TE,26,0,0,0,4,53,0,4,45,53,0
2020,Jonathan Taylor,RB,21,1169,232,11,36,299,1,39,364,1468,12
2020,Jonathan Ward,RB,23,0,0,0,1,11,1,1,15,11,1
2020,Jonathan Williams,RB,26,5,1,0,4,21,0,4,22,26,0
2020,Jonnu Smith,TE,25,4,2,1,41,448,8,65,243,452,9
2020,Jordan Akins,TE,28,4,1,0,37,403,1,49,171,407,1
2020,Jordan Howard,RB,26,60,35,4,1,-3,0,1,2,57,4
2020,Jordan Reed,TE,30,0,0,0,26,231,4,46,84,231,4
2020,Jordan Thomas,TE,24,0,0,0,1,3,1,2,0,3,1
2020,Jordan Wilkins,RB,26,308,84,1,12,105,0,16,145,413,1
2020,Josh Adams,RB,24,157,29,2,6,29,0,8,24,186,2
2020,Josh Hill,TE,30,0,0,0,8,46,1,10,38,46,1
2020,Josh Jacobs,RB,22,1065,273,12,33,238,0,45,246,1303,12
2020,Josh Malone,WR,23,12,1,0,4,16,0,6,7,28,0
2020,Josh Reynolds,WR,25,5,1,0,52,618,2,81,219,623,2
2020,Joshua Kelley,RB,23,354,111,2,23,148,0,23,174,502,2
2020,Josiah Deguara,TE,23,0,0,0,1,12,0,2,10,12,0
2020,JuJu Smith-Schuster,WR,24,0,0,0,97,831,9,128,408,831,9
2020,Julian Edelman,WR,34,22,2,0,21,315,0,39,76,337,0
2020,Julio Jones,WR,31,0,0,0,51,771,3,68,230,771,3
2020,Justice Hill,RB,23,60,12,0,5,20,0,5,28,80,0
2020,Justin Jackson,RB,24,270,59,0,19,173,0,24,218,443,0
2020,Justin Jefferson,WR,21,2,1,0,88,1400,7,125,446,1402,7
2020,Justin Watson,WR,24,0,0,0,7,94,0,11,21,94,0
2020,Juwan Johnson,TE,24,0,0,0,4,39,0,10,19,39,0
2020,Kaden Smith,TE,23,0,0,0,18,112,0,21,92,112,0
2020,Kalen Ballage,RB,25,303,91,3,29,166,0,37,224,469,3
2020,Kalif Raymond,WR,26,-3,1,0,9,187,0,15,36,184,0
2020,Kareem Hunt,RB,25,841,198,6,38,304,5,51,286,1145,11
2020,Ke'Shawn Vaughn,RB,23,109,26,0,5,34,1,10,24,143,1
2020,Keelan Cole,WR,27,2,1,0,55,642,5,88,182,644,5
2020,Keenan Allen,WR,28,-1,1,0,100,992,8,147,451,991,8
2020,KeeSean Johnson,WR,24,0,0,0,15,173,0,23,51,173,0
2020,Keith Kirkwood,WR,25,0,0,0,1,13,0,2,8,13,0
2020,Keke Coutee,WR,23,0,0,0,33,400,3,40,153,400,3
2020,Kendall Hinton,WR,23,7,2,0,0,0,0,0,0,7,0
2020,Kendrick Bourne,WR,25,0,0,0,49,667,2,74,222,667,2
2020,Kenjon Barner,RB,31,0,0,0,0,0,0,1,0,0,0
2020,Kenny Golladay,WR,27,0,0,0,20,338,2,32,46,338,2
2020,Kenny Stills,WR,28,0,0,0,11,144,1,19,16,144,1
2020,Kenyan Drake,RB,26,955,239,10,25,137,0,31,166,1092,10
2020,Kerryon Johnson,RB,23,181,52,2,19,187,1,26,184,368,3
2020,KhaDarel Hodge,WR,25,0,0,0,11,180,0,17,24,180,0
2020,KJ Hamler,WR,21,40,9,0,30,381,3,56,125,421,3
2020,Kyle Rudolph,TE,31,0,0,0,28,334,1,37,162,334,1
2020,La'Mical Perine,RB,22,232,64,2,11,63,0,15,67,295,2
2020,Lamar Miller,RB,29,0,0,0,2,6,0,2,5,6,0
2020,Laquon Treadwell,WR,25,0,0,0,6,49,2,7,14,49,2
2020,Larry Fitzgerald,WR,37,0,0,0,54,409,1,72,178,409,1
2020,Latavius Murray,RB,30,656,146,4,23,176,1,26,200,832,5
2020,Laviska Shenault Jr.,WR,22,91,18,0,58,600,5,79,295,691,5
2020,Lawrence Cager,TE,24,0,0,0,2,35,0,6,12,35,0
2020,Le'Veon Bell,RB,28,328,82,2,16,138,0,20,139,466,2
2020,Lee Smith,TE,33,0,0,0,4,35,2,6,22,35,2
2020,Leonard Fournette,RB,25,367,97,6,36,233,0,47,240,600,6
2020,LeSean McCoy,RB,32,31,10,0,15,101,0,19,102,132,0
2020,Levine Toilolo,TE,29,0,0,0,5,46,0,6,26,46,0
2020,Lil'Jordan Humphrey,WR,22,0,0,0,3,46,1,5,9,46,1
2020,Logan Thomas,TE,29,5,3,0,72,670,6,110,295,675,6
2020,Luke Stocker,TE,32,0,0,0,7,63,0,11,56,63,0
2020,Luke Willson,TE,30,0,0,0,1,12,0,3,2,12,0
2020,Mack Hollins,WR,27,0,0,0,16,176,1,25,32,176,1
2020,Malcolm Brown,RB,27,419,101,5,23,162,0,33,185,581,5
2020,Malcolm Perry,WR,23,5,3,0,9,92,1,13,35,97,1
2020,Malik Taylor,WR,25,9,1,0,5,66,1,6,47,75,1
2020,Marcedes Lewis,TE,36,0,0,0,10,107,3,17,57,107,3
2020,Marcus Johnson,WR,26,0,0,0,14,255,0,28,51,255,0
2020,Mark Andrews,TE,25,0,0,0,58,701,7,88,191,701,7
2020,Mark Ingram,RB,31,299,72,2,6,50,0,8,52,349,2
2020,Marlon Mack,RB,24,26,4,0,3,30,0,3,29,56,0
2020,Marquez Callaway,WR,22,0,0,0,21,213,0,27,56,213,0
2020,Marquez Valdes-Scantling,WR,26,13,4,0,33,690,6,63,242,703,6
2020,Marquise Brown,WR,23,1,1,0,58,769,8,100,272,770,8
2020,Marvin Hall,WR,27,1,1,0,18,302,2,32,58,303,2
2020,Marvin Jones,WR,30,0,0,0,76,978,9,115,202,978,9
2020,Matt Breida,RB,25,254,59,0,9,96,0,10,101,350,0
2020,Maxx Williams,TE,26,0,0,0,8,102,1,10,66,102,1
2020,Mecole Hardman,WR,22,31,4,0,41,560,4,62,291,591,4
2020,Melvin Gordon,RB,27,986,215,9,32,158,1,44,174,1144,10
2020,Michael Burton,RB,28,18,7,0,4,28,0,4,22,46,0
2020,Michael Gallup,WR,24,0,0,0,59,843,5,105,253,843,5
2020,Michael Thomas,WR,27,1,1,0,40,438,0,55,80,439,0
2020,Mike Boone,RB,25,59,11,1,2,10,0,2,17,69,1
2020,Mike Davis,RB,27,642,165,6,59,373,2,70,429,1015,8
2020,Mike Evans,WR,27,0,0,0,70,1006,13,109,269,1006,13
2020,Mike Gesicki,TE,25,0,0,0,53,703,6,85,190,703,6
2020,Mike Thomas,WR,26,1,1,0,13,132,1,21,28,133,1
2020,Mike Williams,WR,26,1,1,0,48,756,5,85,158,757,5
2020,Miles Boykin,WR,24,0,0,0,19,266,4,33,88,266,4
2020,Miles Sanders,RB,23,867,164,6,28,197,0,52,218,1064,6
2020,Mo Alie-Cox,TE,27,0,0,0,31,394,2,39,189,394,2
2020,Mohamed Sanu,WR,31,3,1,0,17,187,1,24,35,190,1
2020,MyCole Pruitt,TE,28,0,0,0,5,49,2,8,17,49,2
2020,Myles Gaskin,RB,23,584,142,3,41,388,2,47,401,972,5
2020,N'Keal Harry,WR,23,0,2,0,33,309,2,57,108,309,2
2020,Nelson Agholor,WR,27,0,0,0,48,896,8,82,243,896,8
2020,Nick Boyle,TE,27,0,0,0,14,113,2,17,46,113,2
2020,Nick Chubb,RB,25,1067,190,12,16,150,0,18,148,1217,12
2020,Nick Vannett,TE,27,0,0,0,14,95,1,21,61,95,1
2020,Nick Westbrook-Ikhine,WR,23,0,0,0,3,33,0,8,5,33,0
2020,Noah Brown,WR,24,4,1,0,14,154,0,24,50,158,0
2020,Noah Fant,TE,23,0,0,0,62,673,3,93,373,673,3
2020,Nyheim Hines,RB,24,380,89,3,63,482,4,76,474,862,7
2020,O.J. Howard,TE,26,0,0,0,11,146,2,19,18,146,2
2020,Odell Beckham Jr.,WR,28,72,3,1,23,319,3,43,47,391,4
2020,Olamide Zaccheaus,WR,23,0,1,0,20,274,1,32,62,274,1
2020,Parris Campbell,WR,23,16,2,0,6,71,0,9,21,87,0
2020,Patrick Laird,RB,25,72,13,0,10,68,0,12,44,140,0
2020,Peyton Barber,RB,26,258,94,4,4,12,0,7,11,270,4
2020,Pharaoh Brown,TE,26,0,0,0,14,163,2,16,85,163,2
2020,Pharoh Cooper,WR,25,0,0,0,5,73,0,8,35,73,0
2020,Phillip Lindsay,RB,26,502,118,1,7,28,0,14,37,530,1
2020,Preston Williams,WR,23,0,0,0,18,288,4,35,47,288,4
2020,Qadree Ollison,RB,24,3,1,0,0,0,0,0,0,3,0
2020,Quez Watkins,WR,22,0,0,0,7,106,1,13,59,106,1
2020,Quintez Cephus,WR,22,0,0,0,20,349,2,35,86,349,2
2020,Raheem Mostert,RB,28,521,104,2,16,156,1,19,135,677,3
2020,Randall Cobb,WR,30,0,0,0,38,441,3,48,171,441,3
2020,Rashaad Penny,RB,24,34,11,0,0,0,0,0,0,34,0
2020,Rashard Higgins,WR,26,0,0,0,37,599,4,52,77,599,4
2020,Ray-Ray McCloud,WR,24,65,4,0,20,77,0,22,125,142,0
2020,Reggie Bonnafon,RB,24,69,12,0,2,18,1,2,21,87,1
2020,Rex Burkhead,RB,30,274,67,3,25,192,3,33,206,466,6
2020,Richard Rodgers,TE,28,0,0,0,24,345,2,31,102,345,2
2020,Richie James,WR,25,0,0,0,23,394,1,35,195,394,1
2020,Ricky Seals-Jones,TE,25,0,0,0,0,0,0,1,0,0,0
2020,River Cracraft,WR,27,0,0,0,6,41,0,9,11,41,0
2020,Rob Gronkowski,TE,31,0,0,0,45,623,7,77,256,623,7
2020,Robert Foster,WR,26,0,0,0,2,37,0,6,32,37,0
2020,Robert Tonyan,TE,26,0,0,0,52,586,11,59,225,586,11
2020,Robert Woods,WR,28,155,24,2,90,936,6,129,502,1091,8
2020,Rodney Smith,RB,24,156,41,1,9,59,0,11,45,215,1
2020,Ross Dwelley,TE,25,0,0,0,19,245,1,24,98,245,1
2020,Royce Freeman,RB,24,170,35,0,12,81,0,13,66,251,0
2020,Russell Gage,WR,24,9,2,0,72,786,4,109,287,795,4
2020,Ryan Griffin,TE,30,0,0,0,9,86,0,12,50,86,0
2020,Ryan Izzo,TE,25,0,0,0,13,199,0,20,66,199,0
2020,Ryan Nall,RB,25,0,3,0,8,67,1,9,54,67,1
2020,Salvon Ahmed,RB,22,319,75,3,11,61,0,14,77,380,3
2020,Samaje Perine,RB,25,301,63,3,11,66,0,12,92,367,3
2020,Sammy Watkins,WR,27,3,1,0,37,421,2,55,158,424,2
2020,Saquon Barkley,RB,23,34,19,0,6,60,0,9,55,94,0
2020,Scott Miller,WR,23,14,3,0,33,501,3,53,116,515,3
2020,Senorise Perry,RB,28,9,2,0,0,0,0,0,0,9,0
2020,Seth Roberts,WR,29,0,0,0,4,31,0,6,21,31,0
2020,Sony Michel,RB,25,449,79,1,7,114,1,9,111,563,2
2020,Stefon Diggs,WR,27,1,1,0,127,1535,8,166,472,1536,8
2020,Stephen Anderson,TE,27,0,0,0,8,106,0,11,81,106,0
2020,Stephen Carlson,TE,24,0,0,0,1,11,0,2,9,11,0
2020,Sterling Shepard,WR,27,49,6,1,66,656,3,90,210,705,4
2020,Steven Sims,WR,23,18,1,0,27,265,1,37,127,283,1
2020,T.J. Hockenson,TE,23,0,1,0,67,723,6,101,330,723,6
2020,T.J. Yeldon,RB,27,70,10,0,1,22,1,4,0,92,1
2020,T.Y. Hilton,WR,31,0,0,0,56,762,5,93,193,762,5
2020,Taiwan Jones,RB,32,0,0,0,0,0,0,2,0,0,0
2020,Tajae Sharpe,WR,26,0,0,0,0,0,0,3,0,0,0
2020,Tarik Cohen,RB,25,74,14,0,6,41,0,9,61,115,0
2020,Tavon Austin,WR,30,0,0,0,5,20,0,5,46,20,0
2020,Taywan Taylor,WR,25,0,0,0,0,0,0,1,0,0,0
2020,Tee Higgins,WR,21,28,5,0,67,908,6,108,304,936,6
2020,Terry McLaurin,WR,25,30,2,0,87,1118,4,134,496,1148,4
2020,Tevin Coleman,RB,27,53,28,0,4,34,0,5,22,87,0
2020,Theo Riddick,RB,29,14,6,0,5,43,0,6,33,57,0
2020,Tim Patrick,WR,27,0,0,0,51,742,6,79,242,742,6
2020,Todd Gurley,RB,26,678,195,9,25,164,0,35,124,842,9
2020,Tommylee Lewis,WR,28,14,2,0,1,5,0,3,2,19,0
2020,Tony Pollard,RB,23,435,101,4,28,193,1,40,234,628,5
2020,Travis Fulgham,WR,25,0,0,0,38,539,4,67,111,539,4
2020,Travis Homer,RB,22,88,25,0,9,90,1,10,92,178,1
2020,Travis Kelce,TE,31,0,0,0,105,1416,11,145,599,1416,11
2020,Tre'Quan Smith,WR,24,3,1,0,34,448,4,50,130,451,4
2020,Trent Sherfield,WR,24,0,0,0,5,50,0,7,27,50,0
2020,Trent Taylor,WR,26,0,0,0,10,86,0,21,47,86,0
2020,Trenton Cannon,RB,26,33,10,0,3,16,0,3,13,49,0
2020,Trenton Irwin,WR,25,0,0,0,1,5,0,2,1,5,0
2020,Trevon Wesco,TE,25,0,1,0,1,5,0,2,0,5,0
2020,Trey Burton,TE,29,3,2,2,28,250,3,47,86,253,5
2020,Troy Fumagalli,TE,25,0,0,0,8,80,1,15,61,80,1
2020,Troymaine Pope,RB,27,76,15,0,8,42,0,10,42,118,0
2020,Ty Johnson,RB,23,254,54,1,16,99,1,21,130,353,2
2020,Ty Montgomery,WR,27,101,19,0,3,27,0,6,32,128,0
2020,Tyler Boyd,WR,26,49,5,0,79,841,4,110,363,890,4
2020,Tyler Conklin,TE,25,0,0,0,19,194,1,26,126,194,1
2020,Tyler Eifert,TE,30,0,0,0,36,349,2,60,105,349,2
2020,Tyler Higbee,TE,27,1,1,0,44,521,5,60,246,522,5
2020,Tyler Johnson,WR,22,0,0,0,12,169,2,17,75,169,2
2020,Tyler Kroft,TE,28,0,0,0,12,119,3,16,41,119,3
2020,Tyler Lockett,WR,28,0,0,0,100,1054,10,132,340,1054,10
2020,Tyreek Hill,WR,26,123,13,2,87,1276,15,135,437,1399,17
2020,Tyron Johnson,WR,24,17,3,0,20,398,3,26,63,415,3
2020,Van Jefferson,WR,24,-1,1,0,19,220,1,31,48,219,1
2020,Vance McDonald,TE,30,0,0,0,15,99,0,20,80,99,0
2020,Virgil Green,TE,32,0,0,0,3,50,1,6,24,50,1
2020,Vyncint Smith,WR,24,0,0,0,1,13,0,3,2,13,0
2020,Wayne Gallman,RB,26,682,147,6,21,114,0,27,107,796,6
2020,Will Dissly,TE,24,0,0,0,24,251,2,29,166,251,2
2020,Will Fuller,WR,26,0,1,0,53,879,8,75,295,879,8
2020,Willie Snead,WR,28,0,0,0,33,432,3,48,200,432,3
2020,Zach Ertz,TE,30,0,0,0,36,335,1,72,101,335,1
2020,Zach Pascal,WR,26,0,0,0,44,629,5,71,241,629,5
2020,Zack Moss,RB,23,481,112,4,14,95,1,18,92,576,5
2020,Zay Jones,WR,25,0,0,0,14,154,1,20,69,154,1
2021,A.J. Brown,WR,24,10,2,0,63,869,5,105,235,879,5
2021,A.J. Green,WR,33,0,0,0,54,848,3,92,181,848,3
2021,Aaron Jones,RB,27,799,171,4,52,391,6,65,412,1190,10
2021,Adam Humphries,WR,28,0,0,0,41,383,0,62,158,383,0
2021,Adam Shaheen,TE,27,0,0,0,12,110,0,16,33,110,0
2021,Adam Thielen,WR,31,2,1,0,67,726,10,95,239,728,10
2021,Adam Trautman,TE,24,0,0,0,27,263,2,43,111,263,2
2021,Adrian Peterson,RB,36,98,38,2,4,8,0,4,19,106,2
2021,AJ Dillon,RB,23,803,187,5,34,313,2,37,310,1116,7
2021,Albert Okwuegbunam,TE,23,0,0,0,33,330,2,40,245,330,2
2021,Albert Wilson,WR,29,17,4,0,25,213,0,39,138,230,0
2021,Alex Collins,RB,27,411,108,2,9,87,0,10,96,498,2
2021,Alex Erickson,WR,29,0,0,0,3,55,0,4,30,55,0
2021,Alexander Mattison,RB,23,491,134,3,32,228,1,39,238,719,4
2021,Allen Lazard,WR,26,32,3,0,40,513,8,60,174,545,8
2021,Allen Robinson,WR,28,0,0,0,38,410,1,66,92,410,1
2021,Alvin Kamara,RB,26,898,240,4,47,439,5,67,437,1337,9
2021,Amari Cooper,WR,27,0,0,0,68,865,8,104,229,865,8
2021,Ameer Abdullah,RB,28,166,51,0,38,289,1,53,294,455,1
2021,Amon-Ra St. Brown,WR,22,61,7,1,90,912,5,119,424,973,6
2021,Andre Roberts,WR,33,19,3,0,1,35,0,2,16,54,0
2021,Andy Isabella,WR,25,0,0,0,1,13,0,1,7,13,0
2021,Andy Janovich,RB,28,0,2,1,3,9,0,4,4,9,1
2021,Anthony Miller,WR,27,0,0,0,6,25,1,12,10,25,1
2021,Anthony Schwartz,WR,21,39,6,0,10,135,1,23,10,174,1
2021,Antoine Wesley,WR,24,0,0,0,19,208,3,32,61,208,3
2021,Antonio Brown,WR,33,6,1,0,42,545,4,62,190,551,4
2021,Antonio Gibson,RB,23,1037,258,7,42,294,3,52,333,1331,10
2021,Antony Auclair,TE,28,0,0,0,5,47,1,5,13,47,1
2021,Ashton Dulin,WR,24,32,3,0,13,173,2,22,50,205,2
2021,Auden Tate,WR,24,0,0,0,3,39,1,4,21,39,1
2021,Austin Ekeler,RB,26,911,206,12,70,647,8,94,622,1558,20
2021,Austin Hooper,TE,27,0,0,0,38,345,3,61,185,345,3
2021,Austin Walter,RB,25,101,26,1,2,9,0,3,13,110,1
2021,Ben Ellefson,TE,25,0,0,0,0,0,0,1,0,0,0
2021,Ben Skowronek,WR,24,0,0,0,11,133,0,20,53,133,0
2021,Blake Bell,TE,30,10,4,0,9,87,0,13,67,97,0
2021,Blake Jarwin,TE,27,0,0,0,11,96,2,17,38,96,2
2021,Boston Scott,RB,26,373,87,7,13,83,0,16,96,456,7
2021,Brandin Cooks,WR,28,21,2,0,90,1037,6,134,330,1058,6
2021,Brandon Aiyuk,WR,23,17,5,0,56,826,5,84,349,843,5
2021,Brandon Bolden,RB,31,226,44,1,41,405,2,49,416,631,3
2021,Brandon Zylstra,WR,28,0,0,0,18,250,1,25,118,250,1
2021,Braxton Berrios,WR,26,40,7,2,46,431,2,65,264,471,4
2021,Breshad Perriman,WR,28,-3,1,0,11,167,1,18,102,164,1
2021,Brevin Jordan,TE,21,0,0,0,20,178,3,28,94,178,3
2021,Brock Wright,TE,23,0,0,0,12,117,2,17,64,117,2
2021,Bryan Edwards,WR,23,0,1,0,34,571,3,59,190,571,3
2021,Byron Pringle,WR,28,0,0,0,42,568,5,60,187,568,5
2021,C.J. Ham,RB,26,34,7,0,17,125,0,18,61,159,0
2021,C.J. Uzomah,TE,28,0,0,0,49,493,5,63,300,493,5
2021,Calvin Ridley,WR,27,0,0,0,31,281,2,52,91,281,2
2021,Cam Akers,RB,22,3,5,0,3,10,0,3,4,13,0
2021,Cam Sims,WR,25,7,1,0,15,211,2,23,42,218,2
2021,Cameron Batson,WR,26,15,2,0,2,15,1,5,1,30,1
2021,Cameron Brate,TE,30,0,0,0,30,245,4,57,81,245,4
2021,Carlos Hyde,RB,31,253,72,1,12,65,0,22,59,318,1
2021,CeeDee Lamb,WR,22,76,9,0,79,1102,6,120,441,1178,6
2021,Cethan Carter,TE,26,0,0,0,2,16,0,2,8,16,0
2021,Chase Claypool,WR,23,96,14,0,59,860,2,105,295,956,2
2021,Chase Edmonds,RB,25,592,116,2,43,311,0,53,324,903,2
2021,Chester Rogers,WR,27,9,1,0,30,301,1,43,103,310,1
2021,Chris Carson,RB,27,232,54,3,6,29,0,6,42,261,3
2021,Chris Conley,WR,29,3,1,0,22,323,2,37,95,326,2
2021,Chris Evans,RB,24,77,17,0,15,151,2,17,113,228,2
2021,Chris Godwin,WR,25,21,4,1,98,1103,5,127,586,1124,6
2021,Chris Hogan,WR,34,0,0,0,4,41,1,8,13,41,1
2021,Chris Manhertz,TE,29,0,0,0,6,71,1,9,26,71,1
2021,Chris Moore,WR,28,0,0,0,21,227,2,22,147,227,2
2021,Chris Myarick,TE,26,0,0,0,3,17,1,6,8,17,1
2021,Christian Kirk,WR,25,11,1,0,77,982,5,103,231,993,5
2021,Christian McCaffrey,RB,25,442,99,1,37,343,1,41,258,785,2
2021,Chuba Hubbard,RB,22,612,172,5,25,174,1,37,172,786,6
2021,Clyde Edwards-Helaire,RB,22,517,119,4,19,129,2,23,169,646,6
2021,Colby Parkinson,TE,22,0,0,0,5,33,0,8,20,33,0
2021,Cole Beasley,WR,32,0,0,0,82,693,1,112,305,693,1
2021,Cole Kmet,TE,22,0,1,0,60,612,0,93,246,612,0
2021,Colin Thompson,TE,28,0,0,0,0,0,0,1,0,0,0
2021,Collin Johnson,WR,24,0,0,0,11,105,0,21,18,105,0
2021,Cooper Kupp,WR,28,18,4,0,145,1947,16,191,846,1965,16
2021,Cordarrelle Patterson,RB,30,618,153,6,52,548,5,69,385,1166,11
2021,Corey Clement,RB,27,140,33,0,6,29,1,7,12,169,1
2021,Corey Davis,WR,26,0,0,0,34,492,4,59,129,492,4
2021,Courtland Sutton,WR,26,0,0,0,58,776,2,98,135,776,2
2021,Curtis Samuel,WR,25,11,4,0,6,27,0,9,40,38,0
2021,Cyril Grayson,WR,28,14,1,0,10,212,2,12,70,226,2
2021,D'Andre Swift,RB,22,617,151,5,62,452,2,78,502,1069,7
2021,D'Ernest Johnson,RB,25,534,100,3,19,137,0,25,138,671,3
2021,D'Onta Foreman,RB,25,566,133,3,9,123,0,11,124,689,3
2021,D'Wayne Eskridge,WR,24,59,4,0,10,64,1,20,32,123,1
2021,Dallas Goedert,TE,26,0,0,0,56,830,4,76,386,830,4
2021,Dalton Schultz,TE,25,0,0,0,78,808,8,104,341,808,8
2021,Dalvin Cook,RB,26,1159,249,6,34,224,0,49,278,1383,6
2021,Damien Harris,RB,24,929,202,15,18,132,0,21,134,1061,15
2021,Damien Williams,RB,29,164,40,2,16,103,1,23,109,267,3
2021,Damiere Byrd,WR,28,0,0,0,26,329,1,38,116,329,1
2021,Dan Arnold,WR,26,0,0,0,35,408,0,52,185,408,0
2021,Daniel Brown,WR,29,0,0,0,2,29,0,2,22,29,0
2021,Danny Amendola,WR,36,0,0,0,24,248,3,38,69,248,3
